500, 100000000
1000, 14759.650571744576
1500, 14759.650571744576
2000, 14759.650571744576
2500, 14759.650571744576
3000, 14759.650571744576
3500, 6773.332193241374
4000, 6773.332193241374
4500, 6773.332193241374
5000, 6773.332193241374
5500, 6773.332193241374
6000, 6773.332193241374
6500, 6773.332193241374
7000, 6773.332193241374
7500, 6773.332193241374
8000, 644.1311978160971
8500, 644.1311978160971
9000, 644.1311978160971
9500, 644.1311978160971
10000, 644.1311978160971
10500, 644.1311978160971
11000, 644.1311978160971
11500, 644.1311978160971
12000, 644.1311978160971
12500, 644.1311978160971
13000, 644.1311978160971
13500, 644.1311978160971
14000, 644.1311978160971
14500, 644.1311978160971
15000, 644.1311978160971
15500, 644.1311978160971
16000, 644.1311978160971
16500, 644.1311978160971
17000, 644.1311978160971
17500, 644.1311978160971
18000, 644.1311978160971
18500, 644.1311978160971
19000, 644.1311978160971
19500, 644.1311978160971
20000, 644.1311978160971
20500, 644.1311978160971
21000, 644.1311978160971
21500, 644.1311978160971
22000, 644.1311978160971
22500, 644.1311978160971
23000, 644.1311978160971
23500, 644.1311978160971
24000, 644.1311978160971
24500, 644.1311978160971
25000, 644.1311978160971
25500, 644.1311978160971
26000, 644.1311978160971
26500, 644.1311978160971
27000, 644.1311978160971
27500, 644.1311978160971
28000, 644.1311978160971
28500, 644.1311978160971
29000, 644.1311978160971
29500, 644.1311978160971
30000, 644.1311978160971
30500, 644.1311978160971
31000, 644.1311978160971
31500, 644.1311978160971
32000, 644.1311978160971
32500, 644.1311978160971
33000, 644.1311978160971
33500, 644.1311978160971
34000, 644.1311978160971
34500, 644.1311978160971
35000, 644.1311978160971
35500, 644.1311978160971
36000, 644.1311978160971
36500, 644.1311978160971
37000, 644.1311978160971
37500, 644.1311978160971
38000, 644.1311978160971
38500, 644.1311978160971
39000, 644.1311978160971
39500, 644.1311978160971
40000, 644.1311978160971
40500, 644.1311978160971
41000, 644.1311978160971
41500, 644.1311978160971
42000, 644.1311978160971
42500, 644.1311978160971
43000, 644.1311978160971
43500, 644.1311978160971
44000, 644.1311978160971
44500, 644.1311978160971
45000, 644.1311978160971
45500, 644.1311978160971
46000, 644.1311978160971
46500, 644.1311978160971
47000, 644.1311978160971
47500, 644.1311978160971
48000, 644.1311978160971
48500, 644.1311978160971
49000, 644.1311978160971
49500, 644.1311978160971
50000, 644.1311978160971
50500, 644.1311978160971
51000, 644.1311978160971
51500, 644.1311978160971
52000, 644.1311978160971
52500, 629.2424016227768
53000, 629.2424016227768
53500, 629.2424016227768
54000, 629.2424016227768
54500, 629.2424016227768
55000, 629.2424016227768
55500, 629.2424016227768
56000, 629.2424016227768
56500, 629.2424016227768
57000, 629.2424016227768
57500, 629.2424016227768
58000, 629.2424016227768
58500, 629.2424016227768
59000, 629.2424016227768
59500, 629.2424016227768
60000, 629.2424016227768
60500, 629.2424016227768
61000, 629.2424016227768
61500, 629.2424016227768
62000, 629.2424016227768
62500, 629.2424016227768
63000, 629.2424016227768
63500, 629.2424016227768
64000, 629.2424016227768
64500, 629.2424016227768
65000, 629.2424016227768
65500, 629.2424016227768
66000, 629.2424016227768
66500, 629.2424016227768
67000, 629.2424016227768
67500, 629.2424016227768
68000, 629.2424016227768
68500, 629.2424016227768
69000, 629.2424016227768
69500, 629.2424016227768
70000, 629.2424016227768
70500, 594.461941590881
71000, 594.461941590881
71500, 594.461941590881
72000, 594.461941590881
72500, 594.461941590881
73000, 594.461941590881
73500, 594.461941590881
74000, 594.461941590881
74500, 594.461941590881
75000, 594.461941590881
75500, 594.461941590881
76000, 594.461941590881
76500, 594.461941590881
77000, 594.461941590881
77500, 594.461941590881
78000, 594.461941590881
78500, 594.461941590881
79000, 594.461941590881
79500, 594.461941590881
80000, 594.461941590881
80500, 594.461941590881
81000, 594.461941590881
81500, 594.461941590881
82000, 594.461941590881
82500, 594.461941590881
83000, 594.461941590881
83500, 594.461941590881
84000, 594.461941590881
84500, 594.461941590881
85000, 594.461941590881
85500, 594.461941590881
86000, 594.461941590881
86500, 594.461941590881
87000, 594.461941590881
87500, 594.461941590881
88000, 594.461941590881
88500, 594.461941590881
89000, 594.461941590881
89500, 594.461941590881
90000, 594.461941590881
90500, 594.461941590881
91000, 594.461941590881
91500, 594.461941590881
92000, 594.461941590881
92500, 594.461941590881
93000, 594.461941590881
93500, 594.461941590881
94000, 594.461941590881
94500, 594.461941590881
95000, 594.461941590881
95500, 594.461941590881
96000, 594.461941590881
96500, 594.461941590881
97000, 594.461941590881
97500, 594.461941590881
98000, 594.461941590881
98500, 594.461941590881
99000, 594.461941590881
99500, 594.461941590881
